"","V1","subid","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1507",NA,151,19,"1","spoons",TRUE,1,2324,"lexical","nothing"
"1508",NA,151,20,"1","flowers",TRUE,1,2589,"lexical","nothing"
"1509",NA,151,21,"1","kites",FALSE,1,3953,"lexical","item"
"1510",NA,151,22,"1","tennis balls",FALSE,1,1638,"plural","nothing"
"1511",NA,151,23,"1","guitars",TRUE,1,3067,"plural","item"
"1512",NA,151,24,"1","balloons",TRUE,1,4278,"lexical","nothing"
"1513",NA,151,25,"1","scissors",TRUE,1,2200,"plural","item"
"1514",NA,151,26,"1","salads",FALSE,1,4428,"lexical","item"
"1515",NA,151,27,"1","lollipops",FALSE,1,3523,"plural","nothing"
"1516",NA,151,28,"1","umbrellas",FALSE,1,1358,"plural","nothing"
"1517",NA,151,29,"1","dolls",TRUE,1,3666,"lexical","nothing"
"1518",NA,151,30,"1","coffee",TRUE,1,2979,"plural","item"
"1519",NA,151,31,"1","bowls",FALSE,1,3011,"plural","nothing"
"1520",NA,151,32,"1","phones",FALSE,1,5493,"lexical","item"
"1521",NA,151,33,"1","apples",TRUE,1,1776,"plural","item"
"1522",NA,151,34,"1","crayons",TRUE,1,2006,"plural","item"
"1523",NA,151,35,"1","ice cream",FALSE,1,1653,"lexical","item"
"1524",NA,151,36,"1","plants",TRUE,1,3579,"plural","item"
"1525",NA,151,37,"1","bows",FALSE,0,1888,"lexical","nothing"
"1526",NA,151,38,"1","cakes",FALSE,1,4836,"plural","nothing"
"1527",NA,151,39,"1","oranges",TRUE,1,1950,"lexical","nothing"
"1528",NA,151,40,"1","purses",FALSE,1,1318,"lexical","item"
"1529",NA,151,41,"1","presents",TRUE,1,3697,"plural","item"
"1530",NA,151,42,"1","envelopes",FALSE,1,2106,"lexical","item"
"1531",NA,151,43,"1","donuts",TRUE,1,1888,"plural","item"
"1532",NA,151,44,"1","dogs",TRUE,1,1404,"plural","item"
"1533",NA,151,45,"1","bears",TRUE,1,3354,"lexical","nothing"
"1534",NA,151,46,"1","mittens",TRUE,1,2777,"lexical","nothing"
"1535",NA,151,47,"1","bananas",FALSE,1,4984,"lexical","item"
"1536",NA,151,48,"1","backpacks",TRUE,1,2664,"lexical","nothing"
"1537",NA,99,1,"2","balloons",TRUE,1,1392,"plural","item"
"1538",NA,99,2,"2","forks",FALSE,1,1273,"plural","nothing"
"1539",NA,99,3,"2","cookies",FALSE,1,1289,"lexical","item"
"1540",NA,99,4,"2","salads",TRUE,1,1018,"plural","item"
"1541",NA,99,5,"2","flowers",FALSE,0,938,"lexical","nothing"
"1542",NA,99,6,"2","scissors",FALSE,1,1316,"plural","nothing"
"1543",NA,99,7,"2","umbrellas",FALSE,1,1155,"plural","nothing"
"1544",NA,99,8,"2","tennis balls",FALSE,1,1107,"plural","nothing"
"1545",NA,99,9,"2","presents",FALSE,1,1154,"plural","nothing"
"1546",NA,99,10,"2","daisies",TRUE,1,859,"plural","item"
"1547",NA,99,11,"2","keys",FALSE,1,842,"plural","nothing"
"1548",NA,99,12,"2","envelopes",TRUE,1,771,"plural","item"
"1549",NA,99,13,"2","purses",FALSE,0,746,"lexical","nothing"
"1550",NA,99,14,"2","spoons",FALSE,0,986,"lexical","nothing"
"1551",NA,99,15,"2","guitars",TRUE,1,1078,"plural","item"
"1552",NA,99,16,"2","kites",FALSE,1,1111,"lexical","item"
"1553",NA,99,17,"2","flashlights",FALSE,1,1652,"plural","nothing"
"1554",NA,99,18,"2","bears",FALSE,1,1378,"lexical","item"
"1555",NA,99,19,"2","trumpets",TRUE,1,1283,"lexical","nothing"
"1556",NA,99,20,"2","beach balls",FALSE,1,1235,"lexical","item"
"1557",NA,99,21,"2","pencils",FALSE,0,1203,"plural","item"
"1558",NA,99,22,"2","donuts",FALSE,1,1121,"lexical","item"
"1559",NA,99,23,"2","pie",FALSE,1,1708,"plural","nothing"
"1560",NA,99,24,"2","bowls",TRUE,1,1099,"lexical","nothing"
"1561",NA,99,25,"2","phones",FALSE,1,987,"lexical","item"
"1562",NA,99,26,"2","bananas",TRUE,1,1274,"plural","item"
"1563",NA,99,27,"2","baskets",FALSE,0,891,"plural","item"
"1564",NA,99,28,"2","apples",FALSE,1,1275,"lexical","item"
"1565",NA,99,29,"2","oranges",FALSE,1,1483,"plural","nothing"
"1566",NA,99,30,"2","plants",FALSE,1,1156,"lexical","item"
"1567",NA,99,31,"2","rainboots",TRUE,1,1099,"plural","item"
"1568",NA,99,32,"2","coffee",TRUE,1,1259,"plural","item"
"1569",NA,99,33,"2","cakes",FALSE,1,2011,"plural","nothing"
"1570",NA,99,34,"2","backpacks",FALSE,1,1179,"lexical","item"
"1571",NA,99,35,"2","crayons",TRUE,1,1866,"lexical","nothing"
"1572",NA,99,36,"2","dogs",TRUE,1,1499,"lexical","nothing"
"1573",NA,99,37,"2","cats",FALSE,1,1074,"plural","nothing"
"1574",NA,99,38,"2","cars",TRUE,1,2002,"lexical","nothing"
"1575",NA,99,39,"2","bows",TRUE,1,1377,"lexical","nothing"
"1576",NA,99,40,"2","notebooks",TRUE,1,1123,"lexical","nothing"
"1577",NA,99,41,"2","lollipops",TRUE,1,899,"lexical","nothing"
"1578",NA,99,42,"2","fish",TRUE,1,882,"plural","item"
"1579",NA,99,43,"2","buckets",FALSE,1,939,"lexical","item"
"1580",NA,99,44,"2","dolls",TRUE,0,994,"lexical","item"
"1581",NA,99,45,"2","carrots",TRUE,1,1096,"plural","item"
"1582",NA,99,46,"2","mittens",FALSE,1,1354,"lexical","item"
"1583",NA,99,47,"2","ice cream",TRUE,1,1395,"lexical","nothing"
"1584",NA,99,48,"2","shovels",FALSE,1,1250,"plural","nothing"
"1585",NA,242,1,"4","dogs",FALSE,1,1179,"plural","nothing"
"1586",NA,242,2,"4","dolls",FALSE,1,985,"lexical","item"
"1587",NA,242,3,"4","ice cream",TRUE,1,980,"lexical","nothing"
"1588",NA,242,4,"4","backpacks",TRUE,1,1174,"lexical","nothing"
"1589",NA,242,5,"4","shovels",TRUE,1,844,"lexical","nothing"
"1590",NA,242,6,"4","purses",FALSE,1,1080,"lexical","item"
"1591",NA,242,7,"4","pie",TRUE,1,1237,"lexical","nothing"
"1592",NA,242,8,"4","donuts",TRUE,1,1159,"plural","item"
"1593",NA,242,9,"4","scissors",FALSE,1,933,"plural","nothing"
"1594",NA,242,10,"4","cars",FALSE,1,1072,"lexical","item"
"1595",NA,242,11,"4","presents",FALSE,1,1196,"lexical","item"
"1596",NA,242,12,"4","rainboots",TRUE,1,1968,"plural","item"
"1597",NA,242,13,"4","beach balls",TRUE,1,1116,"plural","item"
"1598",NA,242,14,"4","bowls",FALSE,1,1139,"lexical","item"
"1599",NA,242,15,"4","guitars",FALSE,1,1706,"plural","nothing"
"1600",NA,242,16,"4","coffee",TRUE,1,974,"lexical","nothing"
"1601",NA,242,17,"4","buckets",TRUE,1,867,"lexical","nothing"
"1602",NA,242,18,"4","cats",FALSE,1,1021,"plural","nothing"
"1603",NA,242,19,"4","tennis balls",TRUE,1,859,"plural","item"
"1604",NA,242,20,"4","daisies",TRUE,1,877,"plural","item"
"1605",NA,242,21,"4","balloons",FALSE,0,935,"lexical","nothing"
"1606",NA,242,22,"4","phones",FALSE,1,846,"plural","nothing"
"1607",NA,242,23,"4","fish",TRUE,1,882,"plural","item"
"1608",NA,242,24,"4","umbrellas",FALSE,1,1096,"lexical","item"
"1609",NA,242,25,"4","crayons",TRUE,1,743,"plural","item"
"1610",NA,242,26,"4","apples",FALSE,1,1085,"lexical","item"
"1611",NA,242,27,"4","trumpets",TRUE,1,1218,"lexical","nothing"
"1612",NA,242,28,"4","cookies",TRUE,1,889,"plural","item"
"1613",NA,242,29,"4","cakes",FALSE,1,750,"plural","nothing"
"1614",NA,242,30,"4","plants",FALSE,1,714,"plural","nothing"
"1615",NA,242,31,"4","envelopes",FALSE,1,755,"lexical","item"
"1616",NA,242,32,"4","forks",FALSE,1,690,"plural","nothing"
"1617",NA,242,33,"4","mittens",FALSE,1,690,"plural","nothing"
"1618",NA,242,34,"4","keys",FALSE,1,790,"lexical","item"
"1619",NA,242,35,"4","carrots",FALSE,1,881,"plural","nothing"
"1620",NA,242,36,"4","salads",FALSE,1,837,"lexical","item"
"1621",NA,242,37,"4","oranges",TRUE,1,647,"plural","item"
"1622",NA,242,38,"4","baskets",FALSE,0,655,"lexical","nothing"
"1623",NA,242,39,"4","flowers",FALSE,0,1041,"lexical","nothing"
"1624",NA,242,40,"4","bananas",TRUE,1,1243,"lexical","nothing"
"1625",NA,242,41,"4","lollipops",FALSE,1,1132,"lexical","item"
"1626",NA,242,42,"4","notebooks",FALSE,1,1235,"lexical","item"
"1627",NA,242,43,"4","flashlights",FALSE,1,1010,"plural","nothing"
"1628",NA,242,44,"4","spoons",TRUE,1,1018,"lexical","nothing"
"1629",NA,242,45,"4","kites",TRUE,1,1248,"plural","item"
"1630",NA,242,46,"4","bears",TRUE,1,1105,"plural","item"
"1631",NA,242,47,"4","bows",FALSE,1,1999,"plural","nothing"
"1632",NA,242,48,"4","pencils",TRUE,1,951,"plural","item"
"1633",NA,134,1,"2","umbrellas",TRUE,1,1658,"plural","item"
"1634",NA,134,2,"2","spoons",TRUE,1,1320,"lexical","nothing"
"1635",NA,134,3,"2","fish",FALSE,1,965,"plural","nothing"
"1636",NA,134,4,"2","phones",FALSE,1,1425,"plural","nothing"
"1637",NA,134,5,"2","kites",TRUE,1,1251,"lexical","nothing"
"1638",NA,134,6,"2","donuts",TRUE,1,951,"lexical","nothing"
"1639",NA,134,7,"2","flowers",TRUE,1,852,"plural","item"
"1640",NA,134,8,"2","salads",FALSE,1,1012,"lexical","item"
"1641",NA,134,9,"2","guitars",FALSE,1,1283,"plural","nothing"
"1642",NA,134,10,"2","cakes",FALSE,1,1365,"plural","nothing"
"1643",NA,134,11,"2","buckets",FALSE,1,1397,"lexical","item"
"1644",NA,134,12,"2","balloons",FALSE,1,1428,"plural","nothing"
"1645",NA,134,13,"2","envelopes",TRUE,1,1030,"lexical","nothing"
"1646",NA,134,14,"2","dogs",FALSE,1,837,"plural","nothing"
"1647",NA,134,15,"2","dolls",TRUE,1,1130,"lexical","nothing"
"1648",NA,134,16,"2","daisies",TRUE,1,818,"lexical","nothing"
"1649",NA,134,17,"2","lollipops",TRUE,1,1381,"lexical","nothing"
"1650",NA,134,18,"2","ice cream",TRUE,1,1061,"plural","item"
"1651",NA,134,19,"2","tennis balls",TRUE,1,1782,"plural","item"
"1652",NA,134,20,"2","pie",TRUE,1,981,"lexical","nothing"
"1653",NA,134,21,"2","notebooks",TRUE,1,1013,"lexical","nothing"
"1654",NA,134,22,"2","beach balls",TRUE,1,933,"lexical","nothing"
"1655",NA,134,23,"2","carrots",FALSE,1,1269,"plural","nothing"
"1656",NA,134,24,"2","pencils",TRUE,1,918,"lexical","nothing"
"1657",NA,134,25,"2","crayons",TRUE,1,837,"plural","item"
"1658",NA,134,26,"2","plants",FALSE,1,965,"lexical","item"
"1659",NA,134,27,"2","bananas",FALSE,1,917,"lexical","item"
"1660",NA,134,28,"2","forks",TRUE,1,917,"plural","item"
"1661",NA,134,29,"2","coffee",TRUE,1,1591,"plural","item"
"1662",NA,134,30,"2","oranges",TRUE,1,788,"plural","item"
"1663",NA,134,31,"2","cookies",TRUE,1,1077,"plural","item"
"1664",NA,134,32,"2","shovels",FALSE,1,1285,"plural","nothing"
"1665",NA,134,33,"2","rainboots",FALSE,1,1029,"lexical","item"
"1666",NA,134,34,"2","keys",FALSE,1,789,"lexical","item"
"1667",NA,134,35,"2","presents",FALSE,1,1031,"plural","nothing"
"1668",NA,134,36,"2","apples",FALSE,1,1060,"plural","nothing"
"1669",NA,134,37,"2","cars",FALSE,1,821,"lexical","item"
"1670",NA,134,38,"2","purses",FALSE,1,1190,"plural","nothing"
"1671",NA,134,39,"2","trumpets",FALSE,1,1350,"lexical","item"
"1672",NA,134,40,"2","backpacks",FALSE,1,1029,"plural","nothing"
"1673",NA,134,41,"2","cats",TRUE,1,1221,"plural","item"
"1674",NA,134,42,"2","flashlights",TRUE,1,1093,"lexical","nothing"
"1675",NA,134,43,"2","scissors",FALSE,1,1219,"lexical","item"
"1676",NA,134,44,"2","bears",FALSE,1,981,"lexical","item"
"1677",NA,134,45,"2","bows",FALSE,1,1253,"lexical","item"
"1678",NA,134,46,"2","mittens",TRUE,1,853,"plural","item"
"1679",NA,134,47,"2","baskets",TRUE,1,982,"plural","item"
"1680",NA,134,48,"2","bowls",FALSE,1,789,"lexical","item"
"1681",NA,258,1,"2","baskets",FALSE,1,4717,"plural","nothing"
"1682",NA,258,2,"2","pie",TRUE,1,2757,"plural","item"
"1683",NA,258,3,"2","flowers",FALSE,1,4256,"lexical","item"
"1684",NA,258,4,"2","cars",FALSE,1,2352,"plural","nothing"
"1685",NA,258,5,"2","bowls",TRUE,1,2705,"lexical","nothing"
"1686",NA,258,6,"2","crayons",FALSE,1,2135,"lexical","item"
"1687",NA,258,7,"2","cookies",TRUE,1,2135,"lexical","nothing"
"1688",NA,258,8,"2","flashlights",FALSE,1,2015,"lexical","item"
"1689",NA,258,9,"2","mittens",TRUE,1,1872,"plural","item"
"1690",NA,258,10,"2","backpacks",FALSE,1,1840,"plural","nothing"
"1691",NA,258,11,"2","cats",TRUE,1,1688,"plural","item"
"1692",NA,258,12,"2","plants",TRUE,1,1640,"plural","item"
"1693",NA,258,13,"2","envelopes",FALSE,1,1815,"plural","nothing"
"1694",NA,258,14,"2","purses",FALSE,1,4648,"lexical","item"
"1695",NA,258,15,"2","daisies",FALSE,1,1696,"plural","nothing"
"1696",NA,258,16,"2","rainboots",FALSE,1,2168,"plural","nothing"
"1697",NA,258,17,"2","presents",TRUE,1,1305,"plural","item"
"1698",NA,258,18,"2","guitars",TRUE,1,1984,"lexical","nothing"
"1699",NA,258,19,"2","scissors",FALSE,1,1232,"plural","nothing"
"1700",NA,258,20,"2","ice cream",TRUE,1,1487,"plural","item"
"1701",NA,258,21,"2","buckets",FALSE,1,1545,"plural","nothing"
"1702",NA,258,22,"2","cakes",TRUE,1,1407,"plural","item"
"1703",NA,258,23,"2","bananas",TRUE,1,1896,"lexical","nothing"
"1704",NA,258,24,"2","phones",FALSE,1,1752,"plural","nothing"
"1705",NA,258,25,"2","donuts",TRUE,1,1072,"plural","item"
"1706",NA,258,26,"2","tennis balls",TRUE,1,1537,"plural","item"
"1707",NA,258,27,"2","coffee",FALSE,1,1431,"plural","nothing"
"1708",NA,258,28,"2","dogs",FALSE,1,2432,"lexical","item"
"1709",NA,258,29,"2","carrots",FALSE,1,1464,"lexical","item"
"1710",NA,258,30,"2","umbrellas",TRUE,1,1040,"plural","item"
"1711",NA,258,31,"2","balloons",TRUE,1,3928,"lexical","nothing"
"1712",NA,258,32,"2","beach balls",FALSE,1,1376,"plural","nothing"
"1713",NA,258,33,"2","apples",FALSE,1,3776,"lexical","item"
"1714",NA,258,34,"2","shovels",TRUE,1,2672,"lexical","nothing"
"1715",NA,258,35,"2","spoons",TRUE,1,1711,"lexical","nothing"
"1716",NA,258,36,"2","fish",FALSE,1,2016,"lexical","item"
"1717",NA,258,37,"2","pencils",TRUE,1,1360,"lexical","nothing"
"1718",NA,258,38,"2","dolls",FALSE,1,1256,"lexical","item"
"1719",NA,258,39,"2","bears",FALSE,1,1432,"plural","nothing"
"1720",NA,258,40,"2","keys",TRUE,1,1703,"lexical","nothing"
"1721",NA,258,41,"2","notebooks",FALSE,1,1272,"lexical","item"
"1722",NA,258,42,"2","forks",TRUE,1,2047,"plural","item"
"1723",NA,258,43,"2","salads",TRUE,1,1048,"plural","item"
"1724",NA,258,44,"2","bows",FALSE,1,2807,"lexical","item"
"1725",NA,258,45,"2","lollipops",FALSE,1,1160,"lexical","item"
"1726",NA,258,46,"2","oranges",TRUE,1,1015,"lexical","nothing"
"1727",NA,258,47,"2","kites",TRUE,1,1111,"lexical","nothing"
"1728",NA,258,48,"2","trumpets",TRUE,1,1112,"lexical","nothing"
"1729",NA,162,1,"4","purses",FALSE,1,3028,"lexical","item"
"1730",NA,162,2,"4","bears",FALSE,1,1703,"plural","nothing"
"1731",NA,162,3,"4","coffee",FALSE,1,1561,"plural","nothing"
"1732",NA,162,4,"4","phones",FALSE,1,1576,"lexical","item"
"1733",NA,162,5,"4","apples",FALSE,1,1546,"lexical","item"
"1734",NA,162,6,"4","trumpets",FALSE,1,2545,"plural","nothing"
"1735",NA,162,7,"4","balloons",TRUE,1,1790,"lexical","nothing"
"1736",NA,162,8,"4","plants",FALSE,1,1201,"plural","nothing"
"1737",NA,162,9,"4","cookies",FALSE,1,3023,"plural","nothing"
"1738",NA,162,10,"4","salads",FALSE,1,1328,"lexical","item"
"1739",NA,162,11,"4","presents",FALSE,1,4672,"lexical","item"
"1740",NA,162,12,"4","cats",TRUE,1,2239,"plural","item"
"1741",NA,162,13,"4","umbrellas",TRUE,1,1752,"lexical","nothing"
"1742",NA,162,14,"4","flashlights",FALSE,1,2070,"lexical","item"
"1743",NA,162,15,"4","daisies",FALSE,1,1981,"plural","nothing"
"1744",NA,162,16,"4","crayons",TRUE,1,2873,"plural","item"
"1745",NA,162,17,"4","rainboots",TRUE,1,2392,"lexical","nothing"
"1746",NA,162,18,"4","donuts",TRUE,1,2159,"lexical","nothing"
"1747",NA,162,19,"4","cars",TRUE,1,1745,"lexical","nothing"
"1748",NA,162,20,"4","tennis balls",TRUE,1,1966,"lexical","nothing"
"1749",NA,162,21,"4","shovels",FALSE,1,2616,"lexical","item"
"1750",NA,162,22,"4","bowls",FALSE,1,2167,"plural","nothing"
"1751",NA,162,23,"4","fish",TRUE,1,1576,"lexical","nothing"
"1752",NA,162,24,"4","carrots",FALSE,1,4943,"lexical","item"
"1753",NA,162,25,"4","bananas",FALSE,1,6358,"plural","nothing"
"1754",NA,162,26,"4","spoons",TRUE,1,3977,"lexical","nothing"
"1755",NA,162,27,"4","oranges",FALSE,1,1920,"plural","nothing"
"1756",NA,162,28,"4","dolls",TRUE,1,2663,"plural","item"
"1757",NA,162,29,"4","scissors",TRUE,1,2142,"plural","item"
"1758",NA,162,30,"4","buckets",FALSE,1,2169,"lexical","item"
"1759",NA,162,31,"4","backpacks",TRUE,1,2830,"lexical","nothing"
"1760",NA,162,32,"4","cakes",TRUE,1,1448,"lexical","nothing"
"1761",NA,162,33,"4","notebooks",TRUE,1,1960,"plural","item"
"1762",NA,162,34,"4","ice cream",TRUE,1,1503,"plural","item"
"1763",NA,162,35,"4","guitars",TRUE,1,935,"plural","item"
"1764",NA,162,36,"4","flowers",FALSE,1,1063,"lexical","item"
"1765",NA,162,37,"4","bows",TRUE,1,4551,"plural","item"
"1766",NA,162,38,"4","pie",TRUE,1,1152,"plural","item"
"1767",NA,162,39,"4","dogs",FALSE,1,1440,"lexical","item"
"1768",NA,162,40,"4","beach balls",TRUE,1,2256,"plural","item"
"1769",NA,162,41,"4","keys",FALSE,1,2912,"plural","nothing"
"1770",NA,162,42,"4","forks",TRUE,1,2808,"plural","item"
"1771",NA,162,43,"4","lollipops",FALSE,1,2359,"plural","nothing"
"1772",NA,162,44,"4","envelopes",TRUE,1,2921,"lexical","nothing"
"1773",NA,162,45,"4","baskets",TRUE,1,1495,"lexical","nothing"
"1774",NA,162,46,"4","pencils",FALSE,1,1337,"lexical","item"
"1775",NA,162,47,"4","kites",TRUE,1,2679,"plural","item"
"1776",NA,162,48,"4","mittens",FALSE,1,5905,"plural","nothing"
"1777",NA,53,1,"3","beach balls",FALSE,1,2455,"lexical","item"
"1778",NA,53,2,"3","bowls",FALSE,1,1535,"lexical","item"
"1779",NA,53,3,"3","purses",TRUE,1,1388,"lexical","nothing"
"1780",NA,53,4,"3","pie",FALSE,1,1507,"lexical","item"
"1781",NA,53,5,"3","flowers",FALSE,1,2766,"lexical","item"
"1782",NA,53,6,"3","donuts",TRUE,1,1921,"plural","item"
"1783",NA,53,7,"3","trumpets",TRUE,1,1539,"lexical","nothing"
"1784",NA,53,8,"3","keys",TRUE,1,1498,"plural","item"
"1785",NA,53,9,"3","buckets",FALSE,1,1462,"plural","nothing"
"1786",NA,53,10,"3","daisies",FALSE,1,1292,"lexical","item"
"1787",NA,53,11,"3","oranges",FALSE,1,1337,"plural","nothing"
"1788",NA,53,12,"3","cars",TRUE,1,1441,"lexical","nothing"
"1789",NA,53,13,"3","carrots",TRUE,1,1830,"lexical","nothing"
"1790",NA,53,14,"3","presents",FALSE,1,1833,"plural","nothing"
"1791",NA,53,15,"3","lollipops",FALSE,0,2053,"plural","item"
"1792",NA,53,16,"3","coffee",TRUE,1,1636,"lexical","nothing"
"1793",NA,53,17,"3","bows",TRUE,1,2124,"plural","item"
"1794",NA,53,18,"3","baskets",TRUE,1,1508,"lexical","nothing"
"1795",NA,53,19,"3","spoons",FALSE,1,2822,"lexical","item"
"1796",NA,53,20,"3","fish",TRUE,1,1780,"lexical","nothing"
"1797",NA,53,21,"3","crayons",FALSE,1,2654,"lexical","item"
"1798",NA,53,22,"3","phones",FALSE,1,2421,"lexical","item"
"1799",NA,53,23,"3","cookies",FALSE,1,2082,"plural","nothing"
"1800",NA,53,24,"3","notebooks",TRUE,1,2557,"lexical","nothing"
"1801",NA,53,25,"3","dogs",FALSE,1,3046,"plural","nothing"
"1802",NA,53,26,"3","bananas",FALSE,1,1551,"plural","nothing"
"1803",NA,53,27,"3","cats",TRUE,1,1665,"lexical","nothing"
"1804",NA,53,28,"3","backpacks",FALSE,1,1688,"lexical","item"
"1805",NA,53,29,"3","balloons",FALSE,1,2208,"plural","nothing"
"1806",NA,53,30,"3","plants",TRUE,1,1823,"plural","item"
"1807",NA,53,31,"3","apples",TRUE,1,1478,"plural","item"
"1808",NA,53,32,"3","envelopes",TRUE,1,1646,"plural","item"
"1809",NA,53,33,"3","cakes",TRUE,1,1545,"plural","item"
"1810",NA,53,34,"3","mittens",FALSE,1,2304,"plural","nothing"
"1811",NA,53,35,"3","flashlights",FALSE,0,1875,"lexical","nothing"
"1812",NA,53,36,"3","rainboots",TRUE,1,1383,"plural","item"
"1813",NA,53,37,"3","ice cream",FALSE,1,1544,"plural","nothing"
"1814",NA,53,38,"3","dolls",FALSE,1,1854,"plural","nothing"
"1815",NA,53,39,"3","kites",TRUE,1,2901,"lexical","nothing"
"1816",NA,53,40,"3","umbrellas",FALSE,1,1438,"lexical","item"
"1817",NA,53,41,"3","bears",TRUE,0,2313,"lexical","item"
"1818",NA,53,42,"3","scissors",TRUE,1,1485,"plural","item"
"1819",NA,53,43,"3","pencils",FALSE,1,1656,"plural","nothing"
"1820",NA,53,44,"3","tennis balls",TRUE,1,1304,"plural","item"
"1821",NA,53,45,"3","shovels",TRUE,1,2088,"lexical","nothing"
"1822",NA,53,46,"3","forks",FALSE,1,1925,"plural","nothing"
"1823",NA,53,47,"3","guitars",TRUE,1,1396,"plural","item"
"1824",NA,53,48,"3","salads",FALSE,1,2614,"lexical","item"
"1825",NA,375,1,"4","baskets",TRUE,1,2332,"lexical","nothing"
"1826",NA,375,2,"4","bows",FALSE,0,2302,"plural","item"
"1827",NA,375,3,"4","buckets",TRUE,1,1970,"lexical","nothing"
"1828",NA,375,4,"4","forks",FALSE,1,2273,"plural","nothing"
"1829",NA,375,5,"4","spoons",TRUE,1,1649,"plural","item"
"1830",NA,375,6,"4","notebooks",FALSE,1,2235,"lexical","item"
"1831",NA,375,7,"4","rainboots",TRUE,1,2954,"plural","item"
"1832",NA,375,8,"4","envelopes",FALSE,1,1887,"plural","nothing"
"1833",NA,375,9,"4","bears",FALSE,1,2106,"lexical","item"
"1834",NA,375,10,"4","tennis balls",FALSE,1,2077,"lexical","item"
"1835",NA,375,11,"4","cats",TRUE,1,1513,"plural","item"
"1836",NA,375,12,"4","cookies",FALSE,1,1952,"lexical","item"
"1837",NA,375,13,"4","phones",FALSE,1,1548,"plural","nothing"
"1838",NA,375,14,"4","oranges",TRUE,1,1493,"lexical","nothing"
"1839",NA,375,15,"4","bananas",FALSE,1,1873,"lexical","item"
"1840",NA,375,16,"4","fish",FALSE,1,1169,"plural","nothing"
"1841",NA,375,17,"4","shovels",FALSE,1,1814,"lexical","item"
"1842",NA,375,18,"4","beach balls",FALSE,1,2594,"lexical","item"
"1843",NA,375,19,"4","salads",TRUE,1,1881,"plural","item"
"1844",NA,375,20,"4","mittens",FALSE,1,2583,"lexical","item"
"1845",NA,375,21,"4","umbrellas",TRUE,1,2209,"lexical","nothing"
"1846",NA,375,22,"4","backpacks",FALSE,1,3714,"lexical","item"
"1847",NA,375,23,"4","crayons",TRUE,1,1975,"plural","item"
"1848",NA,375,24,"4","flowers",TRUE,1,2573,"lexical","nothing"
"1849",NA,375,25,"4","coffee",FALSE,1,2660,"plural","nothing"
"1850",NA,375,26,"4","carrots",FALSE,1,2391,"plural","nothing"
"1851",NA,375,27,"4","scissors",TRUE,1,1313,"plural","item"
"1852",NA,375,28,"4","trumpets",TRUE,1,1951,"plural","item"
"1853",NA,375,29,"4","pie",TRUE,1,1534,"plural","item"
"1854",NA,375,30,"4","cars",FALSE,1,1434,"plural","nothing"
"1855",NA,375,31,"4","keys",FALSE,1,2300,"lexical","item"
"1856",NA,375,32,"4","ice cream",TRUE,1,1314,"lexical","nothing"
"1857",NA,375,33,"4","lollipops",FALSE,1,1951,"lexical","item"
"1858",NA,375,34,"4","purses",FALSE,1,2169,"plural","nothing"
"1859",NA,375,35,"4","kites",FALSE,1,1461,"plural","nothing"
"1860",NA,375,36,"4","flashlights",FALSE,1,1799,"plural","nothing"
"1861",NA,375,37,"4","daisies",TRUE,1,1595,"lexical","nothing"
"1862",NA,375,38,"4","plants",FALSE,1,2523,"lexical","item"
"1863",NA,375,39,"4","dolls",FALSE,1,1635,"plural","nothing"
"1864",NA,375,40,"4","bowls",TRUE,1,1824,"plural","item"
"1865",NA,375,41,"4","donuts",TRUE,1,1199,"plural","item"
"1866",NA,375,42,"4","cakes",TRUE,1,1611,"lexical","nothing"
"1867",NA,375,43,"4","pencils",TRUE,1,1106,"plural","item"
"1868",NA,375,44,"4","presents",TRUE,1,1389,"lexical","nothing"
"1869",NA,375,45,"4","dogs",TRUE,1,1352,"lexical","nothing"
"1870",NA,375,46,"4","balloons",TRUE,1,1764,"lexical","nothing"
"1871",NA,375,47,"4","apples",TRUE,1,1374,"lexical","nothing"
"1872",NA,375,48,"4","guitars",FALSE,1,1978,"plural","nothing"
"1873",NA,9,1,"2","carrots",FALSE,1,2015,"lexical","item"
"1874",NA,9,2,"2","bananas",TRUE,0,1845,"plural","nothing"
"1875",NA,9,3,"2","crayons",TRUE,1,1543,"plural","item"
"1876",NA,9,4,"2","baskets",TRUE,1,1599,"lexical","nothing"
"1877",NA,9,5,"2","buckets",FALSE,1,2054,"plural","nothing"
"1878",NA,9,6,"2","backpacks",TRUE,1,1626,"lexical","nothing"
"1879",NA,9,7,"2","notebooks",FALSE,1,2994,"lexical","item"
"1880",NA,9,8,"2","cookies",TRUE,1,1400,"lexical","nothing"
"1881",NA,9,9,"2","oranges",FALSE,1,1763,"plural","nothing"
"1882",NA,9,10,"2","fish",TRUE,1,1416,"lexical","nothing"
"1883",NA,9,11,"2","flashlights",FALSE,1,2007,"lexical","item"
"1884",NA,9,12,"2","coffee",FALSE,1,1552,"plural","nothing"
"1885",NA,9,13,"2","cakes",TRUE,1,2025,"lexical","nothing"
"1886",NA,9,14,"2","balloons",TRUE,1,1264,"plural","item"
"1887",NA,9,15,"2","envelopes",TRUE,1,1186,"plural","item"
"1888",NA,9,16,"2","scissors",FALSE,1,1400,"plural","nothing"
"1889",NA,9,17,"2","rainboots",FALSE,1,2167,"lexical","item"
"1890",NA,9,18,"2","dolls",TRUE,1,1413,"plural","item"
