"","V1","subid","trial.num","context.condition","item","response","correct","rt","text.condition","image.condition"
"1",NA,162,1,"0","rainboots",FALSE,1,2030,"lexical","item"
"2",NA,162,2,"0","kites",TRUE,1,1807,"plural","item"
"3",NA,162,3,"0","fish",FALSE,1,2037,"plural","nothing"
"4",NA,162,4,"0","umbrellas",TRUE,1,1821,"lexical","nothing"
"5",NA,162,5,"0","shovels",TRUE,1,1394,"plural","item"
"6",NA,162,6,"0","carrots",TRUE,1,1576,"plural","item"
"7",NA,162,7,"0","presents",FALSE,1,1543,"lexical","item"
"8",NA,162,8,"0","cookies",TRUE,1,1367,"lexical","nothing"
"9",NA,162,9,"0","flowers",FALSE,1,1592,"lexical","item"
"10",NA,162,10,"0","cars",FALSE,1,2186,"plural","nothing"
"11",NA,162,11,"0","plants",FALSE,0,2578,"lexical","nothing"
"12",NA,162,12,"0","donuts",TRUE,1,1249,"plural","item"
"13",NA,162,13,"0","forks",FALSE,1,1371,"plural","nothing"
"14",NA,162,14,"0","dogs",TRUE,1,1877,"lexical","nothing"
"15",NA,162,15,"0","pencils",FALSE,1,1699,"lexical","item"
"16",NA,162,16,"0","purses",FALSE,1,1672,"plural","nothing"
"17",NA,162,17,"0","scissors",FALSE,1,1680,"lexical","item"
"18",NA,162,18,"0","phones",TRUE,1,1292,"plural","item"
"19",NA,162,19,"0","apples",FALSE,1,1309,"plural","nothing"
"20",NA,162,20,"0","daisies",FALSE,1,1530,"lexical","item"
"21",NA,162,21,"0","bows",TRUE,0,1962,"plural","nothing"
"22",NA,162,22,"0","mittens",TRUE,1,1735,"lexical","nothing"
"23",NA,162,23,"0","cakes",TRUE,1,1165,"lexical","nothing"
"24",NA,162,24,"0","bananas",FALSE,1,1540,"lexical","item"
"25",NA,162,25,"0","guitars",TRUE,1,1244,"plural","item"
"26",NA,162,26,"0","buckets",TRUE,1,1124,"plural","item"
"27",NA,162,27,"0","cats",TRUE,1,1283,"lexical","nothing"
"28",NA,162,28,"0","balloons",FALSE,1,1740,"plural","nothing"
"29",NA,37,1,"0","shovels",TRUE,1,1843,"plural","item"
"30",NA,37,2,"0","donuts",FALSE,1,2156,"lexical","item"
"31",NA,37,3,"0","flowers",TRUE,1,2578,"plural","item"
"32",NA,37,4,"0","mittens",TRUE,1,2094,"lexical","nothing"
"33",NA,37,5,"0","cars",FALSE,1,2109,"plural","nothing"
"34",NA,37,6,"0","bananas",TRUE,1,2015,"plural","item"
"35",NA,37,7,"0","carrots",FALSE,1,2016,"lexical","item"
"36",NA,37,8,"0","forks",TRUE,1,2094,"lexical","nothing"
"37",NA,37,9,"0","cakes",TRUE,1,1875,"plural","item"
"38",NA,37,10,"0","cookies",TRUE,1,2031,"lexical","nothing"
"39",NA,37,11,"0","buckets",FALSE,1,1937,"plural","nothing"
"40",NA,37,12,"0","apples",FALSE,1,1719,"plural","nothing"
"41",NA,37,13,"0","purses",FALSE,1,2359,"lexical","item"
"42",NA,37,14,"0","daisies",FALSE,1,2125,"lexical","item"
"43",NA,37,15,"0","guitars",FALSE,1,1375,"plural","nothing"
"44",NA,37,16,"0","balloons",FALSE,1,1656,"plural","nothing"
"45",NA,37,17,"0","bows",FALSE,0,2000,"plural","item"
"46",NA,37,18,"0","cats",FALSE,1,1937,"lexical","item"
"47",NA,37,19,"0","rainboots",TRUE,1,1969,"plural","item"
"48",NA,37,20,"0","dogs",TRUE,1,1797,"lexical","nothing"
"49",NA,37,21,"0","fish",FALSE,1,2078,"lexical","item"
"50",NA,37,22,"0","scissors",FALSE,1,1829,"lexical","item"
"51",NA,37,23,"0","phones",TRUE,1,1969,"lexical","nothing"
"52",NA,37,24,"0","presents",FALSE,1,2250,"plural","nothing"
"53",NA,37,25,"0","kites",TRUE,1,2079,"lexical","nothing"
"54",NA,37,26,"0","plants",TRUE,1,2781,"plural","item"
"55",NA,37,27,"0","umbrellas",TRUE,1,1734,"lexical","nothing"
"56",NA,37,28,"0","pencils",FALSE,1,2344,"plural","nothing"
"57",NA,168,1,"1","umbrellas",TRUE,1,2208,"lexical","nothing"
"58",NA,168,2,"1","pencils",FALSE,1,2087,"plural","nothing"
"59",NA,168,3,"1","rainboots",TRUE,1,1695,"lexical","nothing"
"60",NA,168,4,"1","forks",TRUE,1,2280,"plural","item"
"61",NA,168,5,"1","bananas",FALSE,1,1819,"plural","nothing"
"62",NA,168,6,"1","cookies",TRUE,1,1594,"lexical","nothing"
"63",NA,168,7,"1","purses",TRUE,1,1999,"lexical","nothing"
"64",NA,168,8,"1","scissors",FALSE,1,1493,"plural","nothing"
"65",NA,168,9,"1","phones",FALSE,1,2809,"lexical","item"
"66",NA,168,10,"1","cars",FALSE,1,1437,"lexical","item"
"67",NA,168,11,"1","donuts",TRUE,1,1369,"plural","item"
"68",NA,168,12,"1","flowers",FALSE,1,3315,"plural","nothing"
"69",NA,168,13,"1","guitars",FALSE,1,1808,"lexical","item"
"70",NA,168,14,"1","plants",TRUE,1,1346,"plural","item"
"71",NA,168,15,"1","cats",FALSE,1,1256,"lexical","item"
"72",NA,168,16,"1","daisies",FALSE,1,1358,"lexical","item"
"73",NA,168,17,"1","bows",TRUE,1,1818,"plural","item"
"74",NA,168,18,"1","cakes",FALSE,1,1504,"plural","nothing"
"75",NA,168,19,"1","mittens",FALSE,1,1526,"plural","nothing"
"76",NA,168,20,"1","fish",TRUE,1,1459,"plural","item"
"77",NA,168,21,"1","presents",TRUE,1,1447,"plural","item"
"78",NA,168,22,"1","apples",TRUE,1,1875,"lexical","nothing"
"79",NA,168,23,"1","carrots",FALSE,1,1616,"lexical","item"
"80",NA,168,24,"1","balloons",TRUE,1,1920,"lexical","nothing"
"81",NA,168,25,"1","buckets",FALSE,1,1436,"lexical","item"
"82",NA,168,26,"1","shovels",TRUE,1,1898,"lexical","nothing"
"83",NA,168,27,"1","dogs",FALSE,0,1481,"plural","item"
"84",NA,168,28,"1","kites",FALSE,1,1942,"plural","nothing"
"85",NA,26,1,"2","daisies",TRUE,1,2578,"plural","item"
"86",NA,26,2,"2","cakes",FALSE,1,1496,"lexical","item"
"87",NA,26,3,"2","flowers",TRUE,1,1600,"lexical","nothing"
"88",NA,26,4,"2","cookies",FALSE,1,1583,"plural","nothing"
"89",NA,26,5,"2","kites",FALSE,1,1662,"plural","nothing"
"90",NA,26,6,"2","cats",FALSE,1,1801,"plural","nothing"
"91",NA,26,7,"2","buckets",TRUE,1,1093,"plural","item"
"92",NA,26,8,"2","shovels",TRUE,1,1311,"plural","item"
"93",NA,26,9,"2","dogs",FALSE,1,1085,"lexical","item"
"94",NA,26,10,"2","plants",FALSE,1,1599,"lexical","item"
"95",NA,26,11,"2","presents",FALSE,1,988,"plural","nothing"
"96",NA,26,12,"2","phones",TRUE,1,2443,"lexical","nothing"
"97",NA,26,13,"2","pencils",FALSE,1,1794,"plural","nothing"
"98",NA,26,14,"2","fish",TRUE,1,1271,"lexical","nothing"
"99",NA,26,15,"2","umbrellas",TRUE,1,1259,"lexical","nothing"
"100",NA,26,16,"2","apples",TRUE,1,1931,"plural","item"
"101",NA,26,17,"2","bows",FALSE,1,1472,"plural","nothing"
"102",NA,26,18,"2","purses",TRUE,1,1329,"lexical","nothing"
"103",NA,26,19,"2","rainboots",TRUE,1,1234,"lexical","nothing"
"104",NA,26,20,"2","forks",FALSE,1,1110,"plural","nothing"
"105",NA,26,21,"2","cars",TRUE,1,1458,"lexical","nothing"
"106",NA,26,22,"2","bananas",FALSE,1,1334,"lexical","item"
"107",NA,26,23,"2","balloons",FALSE,1,1226,"lexical","item"
"108",NA,26,24,"2","guitars",TRUE,1,1250,"plural","item"
"109",NA,26,25,"2","carrots",TRUE,1,1521,"plural","item"
"110",NA,26,26,"2","mittens",TRUE,1,898,"plural","item"
"111",NA,26,27,"2","scissors",FALSE,1,960,"lexical","item"
"112",NA,26,28,"2","donuts",FALSE,1,1221,"lexical","item"
"113",NA,186,1,"3","cakes",FALSE,1,3074,"lexical","item"
"114",NA,186,2,"3","scissors",FALSE,1,2056,"plural","nothing"
"115",NA,186,3,"3","bananas",TRUE,1,1452,"lexical","nothing"
"116",NA,186,4,"3","mittens",FALSE,1,2262,"plural","nothing"
"117",NA,186,5,"3","forks",TRUE,1,1298,"plural","item"
"118",NA,186,6,"3","presents",FALSE,1,1309,"lexical","item"
"119",NA,186,7,"3","dogs",TRUE,1,1435,"plural","item"
"120",NA,186,8,"3","rainboots",FALSE,1,1775,"lexical","item"
"121",NA,186,9,"3","balloons",FALSE,1,1314,"lexical","item"
"122",NA,186,10,"3","pencils",FALSE,1,1114,"lexical","item"
"123",NA,186,11,"3","bows",FALSE,1,1482,"lexical","item"
"124",NA,186,12,"3","guitars",TRUE,1,1268,"plural","item"
"125",NA,186,13,"3","cats",TRUE,1,2032,"plural","item"
"126",NA,186,14,"3","fish",TRUE,1,2129,"lexical","nothing"
"127",NA,186,15,"3","umbrellas",TRUE,1,2032,"lexical","nothing"
"128",NA,186,16,"3","cookies",TRUE,1,1321,"plural","item"
"129",NA,186,17,"3","donuts",TRUE,1,1530,"lexical","nothing"
"130",NA,186,18,"3","cars",FALSE,1,1735,"plural","nothing"
"131",NA,186,19,"3","carrots",FALSE,1,2177,"plural","nothing"
"132",NA,186,20,"3","daisies",FALSE,1,1633,"plural","nothing"
"133",NA,186,21,"3","shovels",TRUE,1,2004,"plural","item"
"134",NA,186,22,"3","buckets",FALSE,1,1526,"plural","nothing"
"135",NA,186,23,"3","purses",TRUE,1,1851,"lexical","nothing"
"136",NA,186,24,"3","plants",TRUE,1,2153,"lexical","nothing"
"137",NA,186,25,"3","kites",FALSE,1,2045,"plural","nothing"
"138",NA,186,26,"3","flowers",TRUE,1,1646,"plural","item"
"139",NA,186,27,"3","apples",TRUE,1,1401,"lexical","nothing"
"140",NA,186,28,"3","phones",FALSE,1,2084,"lexical","item"
"141",NA,131,1,"3","shovels",TRUE,1,1571,"lexical","nothing"
"142",NA,131,2,"3","balloons",FALSE,1,2071,"plural","nothing"
"143",NA,131,3,"3","apples",TRUE,1,1557,"lexical","nothing"
"144",NA,131,4,"3","cars",FALSE,1,2221,"lexical","item"
"145",NA,131,5,"3","plants",FALSE,1,1828,"plural","nothing"
"146",NA,131,6,"3","carrots",TRUE,1,1974,"lexical","nothing"
"147",NA,131,7,"3","fish",FALSE,1,1429,"plural","nothing"
"148",NA,131,8,"3","dogs",FALSE,1,1476,"plural","nothing"
"149",NA,131,9,"3","guitars",FALSE,1,1525,"lexical","item"
"150",NA,131,10,"3","rainboots",FALSE,1,1581,"plural","nothing"
"151",NA,131,11,"3","purses",FALSE,1,2285,"lexical","item"
"152",NA,131,12,"3","pencils",FALSE,1,1229,"plural","nothing"
"153",NA,131,13,"3","buckets",TRUE,1,1430,"lexical","nothing"
"154",NA,131,14,"3","presents",TRUE,1,1917,"plural","item"
"155",NA,131,15,"3","daisies",FALSE,1,1461,"lexical","item"
"156",NA,131,16,"3","cats",TRUE,1,1620,"plural","item"
"157",NA,131,17,"3","umbrellas",TRUE,1,1251,"plural","item"
"158",NA,131,18,"3","forks",TRUE,1,1204,"plural","item"
"159",NA,131,19,"3","cakes",TRUE,1,1197,"plural","item"
"160",NA,131,20,"3","bananas",FALSE,1,1118,"lexical","item"
"161",NA,131,21,"3","phones",TRUE,1,1600,"lexical","nothing"
"162",NA,131,22,"3","mittens",TRUE,1,1365,"plural","item"
"163",NA,131,23,"3","flowers",TRUE,1,1675,"lexical","nothing"
"164",NA,131,24,"3","bows",FALSE,1,1684,"plural","nothing"
"165",NA,131,25,"3","kites",FALSE,1,1756,"lexical","item"
"166",NA,131,26,"3","donuts",TRUE,1,1481,"lexical","nothing"
"167",NA,131,27,"3","cookies",TRUE,1,1873,"plural","item"
"168",NA,131,28,"3","scissors",FALSE,1,1654,"lexical","item"
"169",NA,7,1,"0","bows",TRUE,1,7461,"plural","item"
"170",NA,7,2,"0","donuts",FALSE,1,2028,"lexical","item"
"171",NA,7,3,"0","phones",TRUE,1,1937,"plural","item"
"172",NA,7,4,"0","kites",TRUE,1,2069,"lexical","nothing"
"173",NA,7,5,"0","rainboots",TRUE,1,2116,"lexical","nothing"
"174",NA,7,6,"0","dogs",FALSE,1,1421,"plural","nothing"
"175",NA,7,7,"0","scissors",TRUE,0,1508,"plural","nothing"
"176",NA,7,8,"0","presents",FALSE,1,1766,"plural","nothing"
"177",NA,7,9,"0","cats",FALSE,1,1309,"plural","nothing"
"178",NA,7,10,"0","umbrellas",TRUE,1,1459,"plural","item"
"179",NA,7,11,"0","forks",FALSE,1,1532,"lexical","item"
"180",NA,7,12,"0","daisies",TRUE,1,1277,"plural","item"
"181",NA,7,13,"0","bananas",TRUE,1,1388,"lexical","nothing"
"182",NA,7,14,"0","guitars",FALSE,1,1444,"lexical","item"
"183",NA,7,15,"0","shovels",FALSE,1,1516,"lexical","item"
"184",NA,7,16,"0","cookies",FALSE,1,2781,"plural","nothing"
"185",NA,7,17,"0","cakes",TRUE,1,1196,"plural","item"
"186",NA,7,18,"0","apples",FALSE,1,1324,"lexical","item"
"187",NA,7,19,"0","plants",TRUE,1,1148,"plural","item"
"188",NA,7,20,"0","balloons",TRUE,1,4100,"lexical","nothing"
"189",NA,7,21,"0","pencils",FALSE,1,1123,"plural","nothing"
"190",NA,7,22,"0","cars",FALSE,1,1228,"lexical","item"
"191",NA,7,23,"0","mittens",FALSE,1,1692,"plural","nothing"
"192",NA,7,24,"0","fish",FALSE,1,2388,"lexical","item"
"193",NA,7,25,"0","flowers",TRUE,1,1692,"plural","item"
"194",NA,7,26,"0","purses",TRUE,1,1435,"lexical","nothing"
"195",NA,7,27,"0","buckets",TRUE,1,1461,"lexical","nothing"
"196",NA,7,28,"0","carrots",TRUE,1,4757,"lexical","nothing"
"197",NA,66,1,"1","forks",TRUE,1,2709,"plural","item"
"198",NA,66,2,"1","pencils",FALSE,1,2295,"lexical","item"
"199",NA,66,3,"1","scissors",TRUE,1,1892,"plural","item"
"200",NA,66,4,"1","plants",FALSE,1,1456,"plural","nothing"
"201",NA,66,5,"1","presents",FALSE,1,1401,"plural","nothing"
"202",NA,66,6,"1","rainboots",FALSE,1,1509,"plural","nothing"
"203",NA,66,7,"1","bows",FALSE,1,1876,"lexical","item"
"204",NA,66,8,"1","balloons",FALSE,1,1671,"plural","nothing"
"205",NA,66,9,"1","cats",FALSE,1,1649,"lexical","item"
"206",NA,66,10,"1","shovels",FALSE,1,1249,"lexical","item"
"207",NA,66,11,"1","bananas",TRUE,1,1250,"plural","item"
"208",NA,66,12,"1","purses",FALSE,1,2131,"lexical","item"
"209",NA,66,13,"1","dogs",TRUE,1,1256,"lexical","nothing"
"210",NA,66,14,"1","cakes",FALSE,1,1679,"plural","nothing"
"211",NA,66,15,"1","carrots",FALSE,1,2801,"plural","nothing"
"212",NA,66,16,"1","daisies",TRUE,1,1396,"lexical","nothing"
"213",NA,66,17,"1","apples",TRUE,1,1178,"lexical","nothing"
"214",NA,66,18,"1","kites",TRUE,1,1136,"plural","item"
"215",NA,66,19,"1","buckets",TRUE,1,1252,"plural","item"
"216",NA,66,20,"1","flowers",TRUE,1,2578,"plural","item"
"217",NA,66,21,"1","fish",TRUE,1,1728,"lexical","nothing"
"218",NA,66,22,"1","cookies",TRUE,1,1099,"lexical","nothing"
"219",NA,66,23,"1","umbrellas",FALSE,1,1319,"plural","nothing"
"220",NA,66,24,"1","phones",TRUE,1,1150,"lexical","nothing"
"221",NA,66,25,"1","mittens",TRUE,1,1159,"lexical","nothing"
"222",NA,66,26,"1","cars",TRUE,1,1102,"plural","item"
"223",NA,66,27,"1","guitars",FALSE,1,1289,"lexical","item"
"224",NA,66,28,"1","donuts",FALSE,1,1072,"lexical","item"
"225",NA,150,1,"2","cakes",FALSE,1,1730,"lexical","item"
"226",NA,150,2,"2","presents",TRUE,1,1691,"plural","item"
"227",NA,150,3,"2","daisies",FALSE,1,2143,"plural","nothing"
"228",NA,150,4,"2","plants",TRUE,1,1950,"plural","item"
"229",NA,150,5,"2","shovels",FALSE,0,1034,"plural","item"
"230",NA,150,6,"2","rainboots",FALSE,1,2460,"lexical","item"
"231",NA,150,7,"2","guitars",FALSE,1,2381,"lexical","item"
"232",NA,150,8,"2","umbrellas",FALSE,1,1228,"lexical","item"
"233",NA,150,9,"2","bananas",TRUE,1,3102,"plural","item"
"234",NA,150,10,"2","scissors",FALSE,1,1293,"plural","nothing"
"235",NA,150,11,"2","mittens",FALSE,1,1422,"lexical","item"
"236",NA,150,12,"2","buckets",FALSE,1,2140,"lexical","item"
"237",NA,150,13,"2","forks",FALSE,1,1183,"plural","nothing"
"238",NA,150,14,"2","cats",TRUE,1,1374,"lexical","nothing"
"239",NA,150,15,"2","cookies",FALSE,1,3390,"plural","nothing"
"240",NA,150,16,"2","flowers",TRUE,1,1404,"lexical","nothing"
"241",NA,150,17,"2","apples",TRUE,1,1489,"plural","item"
"242",NA,150,18,"2","balloons",TRUE,1,1119,"lexical","nothing"
"243",NA,150,19,"2","cars",FALSE,1,1470,"plural","nothing"
"244",NA,150,20,"2","carrots",TRUE,1,1388,"lexical","nothing"
"245",NA,150,21,"2","kites",FALSE,1,1581,"plural","nothing"
"246",NA,150,22,"2","bows",TRUE,1,1775,"lexical","nothing"
"247",NA,150,23,"2","donuts",TRUE,1,1629,"lexical","nothing"
"248",NA,150,24,"2","dogs",FALSE,1,1037,"lexical","item"
"249",NA,150,25,"2","phones",FALSE,1,1262,"plural","nothing"
"250",NA,150,26,"2","fish",TRUE,1,1151,"lexical","nothing"
"251",NA,150,27,"2","purses",TRUE,1,1997,"plural","item"
"252",NA,150,28,"2","pencils",TRUE,1,1165,"plural","item"
"253",NA,115,1,"2","dogs",FALSE,1,1395,"plural","nothing"
"254",NA,115,2,"2","guitars",TRUE,1,1005,"plural","item"
"255",NA,115,3,"2","flowers",TRUE,1,1380,"lexical","nothing"
"256",NA,115,4,"2","fish",TRUE,1,1250,"plural","item"
"257",NA,115,5,"2","buckets",FALSE,1,1075,"plural","nothing"
"258",NA,115,6,"2","umbrellas",FALSE,1,1381,"plural","nothing"
"259",NA,115,7,"2","bananas",FALSE,1,1240,"plural","nothing"
"260",NA,115,8,"2","presents",FALSE,1,2124,"lexical","item"
"261",NA,115,9,"2","rainboots",FALSE,1,1633,"plural","nothing"
"262",NA,115,10,"2","balloons",FALSE,1,1682,"lexical","item"
"263",NA,115,11,"2","carrots",TRUE,1,1472,"lexical","nothing"
"264",NA,115,12,"2","cookies",FALSE,1,1350,"lexical","item"
"265",NA,115,13,"2","cakes",TRUE,1,1169,"lexical","nothing"
"266",NA,115,14,"2","scissors",FALSE,1,1152,"lexical","item"
"267",NA,115,15,"2","shovels",TRUE,1,1401,"plural","item"
"268",NA,115,16,"2","apples",TRUE,1,1403,"lexical","nothing"
"269",NA,115,17,"2","pencils",FALSE,1,1392,"lexical","item"
"270",NA,115,18,"2","purses",TRUE,1,1468,"plural","item"
"271",NA,115,19,"2","bows",FALSE,1,1757,"plural","nothing"
"272",NA,115,20,"2","cats",TRUE,1,1014,"lexical","nothing"
"273",NA,115,21,"2","mittens",TRUE,1,1246,"plural","item"
"274",NA,115,22,"2","cars",TRUE,1,1200,"lexical","nothing"
"275",NA,115,23,"2","forks",TRUE,1,1185,"plural","item"
"276",NA,115,24,"2","kites",FALSE,1,1423,"lexical","item"
"277",NA,115,25,"2","plants",FALSE,1,1247,"plural","nothing"
"278",NA,115,26,"2","daisies",TRUE,1,1166,"lexical","nothing"
"279",NA,115,27,"2","phones",FALSE,1,1319,"lexical","item"
"280",NA,115,28,"2","donuts",TRUE,1,1341,"plural","item"
"281",NA,8,1,"2","rainboots",TRUE,1,3931,"plural","item"
"282",NA,8,2,"2","cookies",FALSE,1,2685,"plural","nothing"
"283",NA,8,3,"2","umbrellas",FALSE,1,2950,"plural","nothing"
"284",NA,8,4,"2","purses",TRUE,1,1813,"lexical","nothing"
"285",NA,8,5,"2","cats",TRUE,1,1556,"plural","item"
"286",NA,8,6,"2","kites",FALSE,1,1997,"lexical","item"
"287",NA,8,7,"2","guitars",FALSE,1,2096,"lexical","item"
"288",NA,8,8,"2","pencils",TRUE,1,1742,"plural","item"
"289",NA,8,9,"2","cars",FALSE,1,1449,"lexical","item"
"290",NA,8,10,"2","bows",TRUE,1,3069,"lexical","nothing"
"291",NA,8,11,"2","carrots",TRUE,1,2038,"plural","item"
"292",NA,8,12,"2","buckets",FALSE,1,1807,"plural","nothing"
"293",NA,8,13,"2","mittens",TRUE,1,1805,"lexical","nothing"
"294",NA,8,14,"2","donuts",TRUE,1,1627,"plural","item"
"295",NA,8,15,"2","fish",TRUE,1,1638,"lexical","nothing"
"296",NA,8,16,"2","daisies",FALSE,1,1655,"plural","nothing"
"297",NA,8,17,"2","forks",TRUE,1,1438,"plural","item"
"298",NA,8,18,"2","dogs",FALSE,0,1150,"lexical","nothing"
"299",NA,8,19,"2","phones",TRUE,1,1717,"plural","item"
"300",NA,8,20,"2","flowers",TRUE,1,2327,"lexical","nothing"
"301",NA,8,21,"2","scissors",FALSE,1,1646,"plural","nothing"
"302",NA,8,22,"2","bananas",FALSE,1,1917,"plural","nothing"
"303",NA,8,23,"2","apples",TRUE,1,1926,"lexical","nothing"
"304",NA,8,24,"2","presents",FALSE,1,3215,"lexical","item"
"305",NA,8,25,"2","plants",FALSE,1,1944,"lexical","item"
"306",NA,8,26,"2","cakes",FALSE,1,1799,"plural","nothing"
"307",NA,8,27,"2","shovels",TRUE,0,1768,"lexical","item"
"308",NA,8,28,"2","balloons",FALSE,1,3240,"lexical","item"
"309",NA,62,1,"3","pencils",FALSE,1,1997,"lexical","item"
"310",NA,62,2,"3","fish",TRUE,1,1504,"plural","item"
"311",NA,62,3,"3","donuts",FALSE,1,1511,"lexical","item"
"312",NA,62,4,"3","daisies",TRUE,1,1427,"plural","item"
"313",NA,62,5,"3","balloons",TRUE,1,769,"plural","item"
"314",NA,62,6,"3","flowers",TRUE,1,961,"plural","item"
"315",NA,62,7,"3","cakes",FALSE,1,1749,"plural","nothing"
"316",NA,62,8,"3","buckets",FALSE,1,1574,"plural","nothing"
"317",NA,62,9,"3","shovels",FALSE,1,1548,"lexical","item"
"318",NA,62,10,"3","forks",TRUE,1,1246,"lexical","nothing"
"319",NA,62,11,"3","guitars",FALSE,1,1245,"lexical","item"
"320",NA,62,12,"3","kites",TRUE,1,1087,"lexical","nothing"
"321",NA,62,13,"3","bananas",TRUE,1,972,"lexical","nothing"
"322",NA,62,14,"3","purses",FALSE,1,1438,"lexical","item"
"323",NA,62,15,"3","carrots",FALSE,1,1151,"lexical","item"
"324",NA,62,16,"3","apples",FALSE,1,1537,"lexical","item"
"325",NA,62,17,"3","plants",TRUE,1,983,"lexical","nothing"
"326",NA,62,18,"3","cats",TRUE,1,1780,"plural","item"
"327",NA,62,19,"3","mittens",TRUE,1,1203,"plural","item"
"328",NA,62,20,"3","phones",FALSE,1,1145,"plural","nothing"
"329",NA,62,21,"3","umbrellas",FALSE,1,1538,"plural","nothing"
"330",NA,62,22,"3","cars",FALSE,1,1141,"plural","nothing"
"331",NA,62,23,"3","bows",TRUE,1,1643,"lexical","nothing"
"332",NA,62,24,"3","presents",TRUE,1,1695,"plural","item"
"333",NA,62,25,"3","cookies",TRUE,1,1048,"lexical","nothing"
"334",NA,62,26,"3","dogs",TRUE,0,945,"plural","nothing"
"335",NA,62,27,"3","scissors",FALSE,1,1250,"plural","nothing"
"336",NA,62,28,"3","rainboots",TRUE,1,1820,"lexical","nothing"
"337",NA,144,1,"0","fish",FALSE,1,1331,"plural","nothing"
"338",NA,144,2,"0","purses",FALSE,1,1566,"lexical","item"
"339",NA,144,3,"0","plants",TRUE,1,1428,"plural","item"
"340",NA,144,4,"0","apples",TRUE,1,1065,"plural","item"
"341",NA,144,5,"0","flowers",FALSE,1,1075,"lexical","item"
"342",NA,144,6,"0","balloons",FALSE,0,1266,"lexical","nothing"
"343",NA,144,7,"0","dogs",FALSE,1,855,"plural","nothing"
"344",NA,144,8,"0","guitars",FALSE,1,1057,"plural","nothing"
"345",NA,144,9,"0","pencils",FALSE,1,1334,"lexical","item"
"346",NA,144,10,"0","cars",FALSE,1,1423,"plural","nothing"
"347",NA,144,11,"0","kites",FALSE,1,1169,"plural","nothing"
"348",NA,144,12,"0","daisies",TRUE,1,1401,"lexical","nothing"
"349",NA,144,13,"0","bananas",FALSE,1,1237,"lexical","item"
"350",NA,144,14,"0","buckets",FALSE,1,1275,"plural","nothing"
"351",NA,144,15,"0","rainboots",TRUE,1,2095,"plural","item"
"352",NA,144,16,"0","cookies",TRUE,1,3330,"lexical","nothing"
"353",NA,144,17,"0","shovels",FALSE,1,1681,"lexical","item"
"354",NA,144,18,"0","bows",TRUE,1,2538,"plural","item"
"355",NA,144,19,"0","carrots",TRUE,1,1915,"lexical","nothing"
"356",NA,144,20,"0","forks",TRUE,1,1219,"plural","item"
"357",NA,144,21,"0","mittens",TRUE,1,1566,"lexical","nothing"
"358",NA,144,22,"0","umbrellas",FALSE,1,1939,"plural","nothing"
"359",NA,144,23,"0","cakes",TRUE,1,1039,"plural","item"
"360",NA,144,24,"0","phones",TRUE,1,1149,"lexical","nothing"
"361",NA,144,25,"0","scissors",TRUE,1,1392,"plural","item"
"362",NA,144,26,"0","cats",FALSE,1,1383,"lexical","item"
"363",NA,144,27,"0","presents",TRUE,1,1396,"lexical","nothing"
"364",NA,144,28,"0","donuts",FALSE,1,1280,"lexical","item"
"365",NA,111,1,"1","donuts",TRUE,1,2773,"lexical","nothing"
"366",NA,111,2,"1","daisies",TRUE,1,1356,"lexical","nothing"
"367",NA,111,3,"1","fish",FALSE,0,1118,"plural","item"
"368",NA,111,4,"1","umbrellas",FALSE,1,1442,"lexical","item"
"369",NA,111,5,"1","pencils",FALSE,1,2040,"plural","nothing"
"370",NA,111,6,"1","apples",FALSE,1,1433,"plural","nothing"
"371",NA,111,7,"1","presents",FALSE,1,1545,"plural","nothing"
"372",NA,111,8,"1","cookies",TRUE,1,1532,"lexical","nothing"
"373",NA,111,9,"1","plants",FALSE,1,1346,"plural","nothing"
"374",NA,111,10,"1","purses",FALSE,1,1722,"lexical","item"
"375",NA,111,11,"1","bows",TRUE,1,2146,"lexical","nothing"
"376",NA,111,12,"1","cakes",TRUE,1,1971,"plural","item"
"377",NA,111,13,"1","buckets",TRUE,1,2111,"plural","item"
"378",NA,111,14,"1","carrots",TRUE,1,1817,"plural","item"
"379",NA,111,15,"1","kites",TRUE,1,1434,"lexical","nothing"
"380",NA,111,16,"1","balloons",TRUE,1,1363,"lexical","nothing"
"381",NA,111,17,"1","cars",TRUE,1,1424,"plural","item"
"382",NA,111,18,"1","shovels",TRUE,1,1519,"plural","item"
"383",NA,111,19,"1","rainboots",FALSE,1,1579,"plural","nothing"
"384",NA,111,20,"1","dogs",FALSE,0,2982,"lexical","nothing"
"385",NA,111,21,"1","phones",TRUE,1,1422,"plural","item"
"386",NA,111,22,"1","forks",FALSE,1,1432,"lexical","item"
"387",NA,111,23,"1","guitars",FALSE,1,1869,"plural","nothing"
"388",NA,111,24,"1","cats",FALSE,1,1527,"lexical","item"
"389",NA,111,25,"1","bananas",FALSE,1,1372,"lexical","item"
"390",NA,111,26,"1","flowers",FALSE,1,1715,"lexical","item"
"391",NA,111,27,"1","scissors",FALSE,1,1506,"plural","nothing"
"392",NA,111,28,"1","mittens",FALSE,1,1324,"lexical","item"
"393",NA,44,1,"3","shovels",TRUE,1,2280,"plural","item"
"394",NA,44,2,"3","forks",TRUE,1,2917,"lexical","nothing"
"395",NA,44,3,"3","bows",FALSE,1,5031,"plural","nothing"
"396",NA,44,4,"3","scissors",TRUE,1,2221,"plural","item"
